ticker;name;country;industry;sector;dividend_rate;dividend_yield;EV/revenue;EV/ebitda;negative_EV/revenue;negative_EV/ebitda;ebitda;ebitda_mean;ebitda_std;negative_ebitda;ebit;ebit_mean;ebit_std;negative_ebit;net_income;net_income_mean;net_income_std;negative_net_income;operating_income;operating_income_mean;operating_income_std;negative_operating_income;gross_profit;gross_profit_mean;gross_profit_std;total_revenue;total_revenue_mean;total_revenue_std;gross_margin;gross_margin_mean;gross_margin_std;ebitda_margin;ebitda_margin_mean;ebitda_margin_std;ebit_margin;ebit_margin_mean;ebit_margin_std;net_margin;net_margin_mean;net_margin_std;roa;roa_mean;roa_std;roe;roe_mean;roe_std;assets_net_worth;assets_net_worth_mean;assets_net_worth_std;participation_of_third_party_capital;participation_of_third_party_capital_mean;participation_of_third_party_capital_std;debit_composition;debit_composition_mean;debit_composition_std;net_debt;net_debt_ebitda;net_debt_ebitda_mean;net_debt_ebitda_std;general_liquidity;general_liquidity_mean;general_liquidity_std;current_liquidity;current_liquidity_mean;current_liquidity_std;dry_liquidity;dry_liquidity_mean;dry_liquidity_std
['MAS'];['Masco Corporation'];United States;Building Products & Equipment;Industrials;1.24;2.06;2.064;10.691;0.0;0.0;1410000000.0;0.0905;0.1487;0.0;1260000000.0;0.1058;0.1748;0.0;822000000.0;0.3507;0.5157;0.0;1363000000.0;0.1091;0.1335;0.0;2831000000.0;-0.003;0.0399;7828000000.0;-0.021;0.0484;0.3617;0.023;0.0918;0.1801;0.1116;0.1179;0.161;0.1266;0.1411;0.105;0.3641;0.4623;0.1639;0.4114;0.5782;0.4562;0.6032;0.8938;2.7836;0.078;0.177;1.636;0.1381;0.2863;0.001;5.7208;8.7959;2580000000.0;1.8298;-0.0262;0.09;1.7018;-0.0286;0.0979;910.0;21.4146;30.9957;597.3333;23.7677;34.3113
['MA'];['Mastercard Incorporated'];United States;Credit Services;Financial Services;3.04;0.57;17.695;28.729;0.0;0.0;16797000000.0;0.1359;0.017;0.0;15900000000.0;0.1399;0.019;0.0;12874000000.0;0.1402;0.0095;0.0;16327000000.0;0.17;0.0541;0.0;21494000000.0;0.1433;0.0254;28167000000.0;0.1429;0.0247;0.7631;0.0003;0.0034;0.5963;-0.0056;0.0276;0.5645;-0.002;0.0272;0.4571;-0.0018;0.022;0.2678;0.052;0.0427;0.4312;0.0571;0.0305;1.6105;0.0054;0.0116;0.6105;0.0149;0.0316;0.0412;0.7332;1.8685;9784000000.0;0.5825;0.0211;0.1537;2.638;-0.0087;0.0198;26.2987;0.6401;1.0714;;;
['MTCH'];['Match Group, Inc.'];United States;Internet Content & Information;Communication Services;0.76;2.52;3.03;10.703;0.0;0.0;951626000.0;0.3463;0.3307;0.0;864127000.0;0.3554;0.3544;0.0;551276000.0;0.3165;0.3896;0.0;897487000.0;0.0087;0.0672;0.0;2488100000.0;0.0511;0.0217;3479373000.0;0.0527;0.0143;0.7151;-0.0014;0.0214;0.2735;0.2767;0.3069;0.2484;0.2851;0.3291;0.1584;0.2478;0.3634;0.1234;0.3667;0.3646;0.8938;1.0368;1.5713;7.2404;0.4434;0.9119;;;;;;;2882990000.0;3.0295;-0.225;0.2032;;;;;;;;;
['MKC'];['McCormick & Company, Incorporated'];United States;Packaged Foods;Consumer Defensive;1.8;2.4;3.62;19.316;0.0;0.0;1316500000.0;0.0276;0.0566;0.0;1107700000.0;0.0262;0.0703;0.0;788500000.0;0.0198;0.1055;0.0;1069800000.0;0.0007;0.1165;0.0;2591000000.0;0.0158;0.0782;6723700000.0;0.0212;0.0198;0.3854;-0.006;0.062;0.1958;0.0065;0.0553;0.1647;0.0049;0.0667;0.1173;-0.0007;0.1071;0.0603;0.0154;0.1025;0.0921;-0.0232;0.1048;1.5266;-0.038;0.0268;0.5071;-0.1007;0.0649;0.1723;-0.0934;0.2;4322400000.0;3.2833;-0.0706;0.0792;3.0103;0.0732;0.0502;2.8585;0.218;0.2408;1.2015;0.1815;0.2344
['MCD'];"[""McDonald's Corporation""]";United States;Restaurants;Consumer Cyclical;7.08;2.24;10.679;19.843;0.0;0.0;13948000000.0;0.0575;0.1578;0.0;11851000000.0;0.0629;0.1855;0.0;8223000000.0;0.0536;0.233;0.0;11851000000.0;0.0641;0.0529;0.0;14710000000.0;0.0542;0.038;25920000000.0;0.0382;0.0442;0.5675;0.0159;0.0256;0.5381;0.0141;0.1074;0.4572;0.0182;0.1329;0.3172;0.0072;0.1779;0.149;0.0312;0.1487;2.5427;0.2735;0.6039;17.0631;0.3303;0.7867;;;;;;;50863000000.0;3.6466;0.0079;0.1355;;;;;;;;;
['MDT'];['Medtronic plc'];Ireland;Medical Devices;Healthcare;2.8;3.32;3.826;13.5;0.0;0.0;8203000000.0;0.0336;0.0962;0.0;5556000000.0;0.0579;0.1447;0.0;3676000000.0;0.0405;0.2696;0.0;5520000000.0;0.0468;0.1144;0.0;21148000000.0;0.0268;0.0593;32364000000.0;0.0247;0.0284;0.6534;0.0013;0.0317;0.2535;0.0082;0.0811;0.1717;0.0313;0.1256;0.1136;0.0097;0.2379;0.0409;0.0558;0.2839;0.0566;0.0484;0.2655;1.3852;-0.0024;0.0166;0.3843;-0.0069;0.0597;0.0435;545.6677;712.4702;23740000000.0;2.8941;-0.0004;0.1649;3.6046;0.0074;0.0452;20.198;89.0496;127.3405;15.3941;84.0934;120.3313
['MRK'];['Merck & Co., Inc.'];United States;Drug Manufacturers - General;Healthcare;3.24;4.06;3.541;7.812;0.0;0.0;25706000000.0;0.7455;1.4415;0.0;21207000000.0;1.7824;3.002;0.0;17117000000.0;15.0112;21.8433;0.0;20221000000.0;1.7973;2.9056;0.0;48975000000.0;0.1192;0.0586;64168000000.0;0.0995;0.086;0.7632;0.0199;0.0279;0.4006;0.5948;1.3644;0.3305;1.5635;2.8341;0.2668;13.8922;20.4001;0.1462;13.7008;20.0151;0.214;13.3391;19.5358;1.4639;0.003;0.0492;0.4639;0.019;0.1685;0.0714;0.1042;0.5208;23869000000.0;0.9285;0.8899;2.0904;3.1556;0.0022;0.1083;14.6402;0.1215;0.3596;12.3341;0.1345;0.3589
['META'];['Meta Platforms, Inc.'];United States;Internet Content & Information;Communication Services;2.1;0.39;8.041;15.801;0.0;0.0;86876000000.0;0.24;0.3965;0.0;71378000000.0;0.2516;0.4561;0.0;62360000000.0;0.2899;0.4967;0.0;69380000000.0;0.2394;0.4419;0.0;134340000000.0;0.1282;0.1208;164501000000.0;0.1217;0.0974;0.8167;0.004;0.0254;0.5281;0.0835;0.285;0.4339;0.0899;0.3426;0.3791;0.1202;0.3754;0.2259;0.0722;0.3861;0.2747;0.103;0.3819;1.2161;0.037;0.0231;;;;;;;5171000000.0;0.0595;-3.4679;2.7859;;;;;;;;;
['MTD'];['Mettler-Toledo International Inc.'];United States;Diagnostics & Research;Healthcare;;;6.342;20.255;0.0;0.0;1235075000.0;0.0418;0.0738;0.0;1111854000.0;0.0419;0.0828;0.0;863140000.0;0.0443;0.1006;0.0;1127054000.0;0.0449;0.0708;0.0;2325583000.0;0.0239;0.0387;3872361000.0;0.0143;0.0363;0.6006;0.0093;0.0043;0.3189;0.0258;0.0365;0.2871;0.0255;0.0454;0.2229;0.0274;0.0652;0.2664;0.0517;0.081;0.704;0.1496;0.0881;2.6425;0.0954;0.0685;1.6425;0.179;0.1341;0.0907;0.2045;0.3929;1954526000.0;1.5825;0.0356;0.081;1.6088;-0.0653;0.0496;6.5375;-0.1506;0.2516;4.6633;-0.1327;0.2605
['MCHP'];['Microchip Technology Incorporated'];United States;Semiconductors;Technology;1.82;3.86;6.63;22.178;0.0;0.0;3436400000.0;0.2777;0.3163;0.0;2556900000.0;0.7213;0.7042;0.0;1906900000.0;1.0907;1.1804;0.0;2558700000.0;0.4526;0.455;0.0;4995700000.0;0.1581;0.1994;7634400000.0;0.132;0.1609;0.6544;0.0181;0.0351;0.4501;0.11;0.1358;0.3349;0.4635;0.4563;0.2498;0.7616;0.8519;0.1201;1.1152;1.2029;0.1938;0.8719;1.02;1.613;-0.0951;0.05;;;;;;;5712700000.0;1.6624;-0.2572;0.2485;;;;;;;;;
['MSFT'];['Microsoft Corporation'];United States;Software - Infrastructure;Technology;3.32;0.86;11.117;20.491;0.0;0.0;133009000000.0;0.1638;0.0888;0.0;110722000000.0;0.1483;0.0623;0.0;88136000000.0;0.1333;0.0988;0.0;109433000000.0;0.1635;0.0742;0.0;171008000000.0;0.1395;0.0442;245122000000.0;0.135;0.0478;0.6976;0.004;0.0085;0.5426;0.0244;0.0495;0.4517;0.0114;0.0265;0.3596;-0.0032;0.0504;0.1721;-0.0177;0.0839;0.198;-0.0462;0.0747;1.1508;-0.0284;0.0105;0.116;-0.189;0.0469;0.1732;0.3231;0.6801;48812000000.0;0.367;-0.071;0.4345;9.9199;0.2014;0.0574;17.8633;0.2598;1.02;17.724;0.2554;1.0081
['MAA'];['Mid-America Apartment Communities, Inc.'];United States;REIT - Residential;Real Estate;6.06;3.8;10.857;19.136;0.0;0.0;1299811000.0;0.0131;0.0479;0.0;713409000.0;0.0008;0.0882;0.0;527543000.0;0.0052;0.1383;0.0;656751000.0;0.1338;0.1653;0.0;713267000.0;0.1231;0.1549;2191015000.0;0.0732;0.0479;0.3255;0.0422;0.0965;0.5932;-0.0554;0.0379;0.3256;-0.068;0.062;0.2408;-0.0658;0.0964;0.0447;-0.0079;0.1498;0.0775;0.0035;0.1396;1.7358;0.0138;0.023;;;;;;;4964030000.0;3.819;0.0268;0.0756;;;;;;;;;
['MOH'];['Molina Healthcare, Inc.'];United States;Healthcare Plans;Healthcare;;;0.283;6.222;0.0;0.0;1893000000.0;0.1921;0.0848;0.0;1707000000.0;0.2017;0.1057;0.0;1179000000.0;0.22;0.1218;0.0;1707000000.0;0.1927;0.1161;0.0;4736000000.0;0.1312;0.0467;40650000000.0;0.1367;0.0531;0.1165;-0.0028;0.0575;0.0466;0.0552;0.1241;0.042;0.0644;0.1455;0.029;0.081;0.1587;0.0754;0.1198;0.0677;0.0942;0.1208;0.0487;1.2492;0.0021;0.0367;;;;;;;-1544000000.0;-0.8156;-0.1946;0.2668;;;;;;;;;
['MDLZ'];['Mondelez International, Inc.'];United States;Confectioners;Consumer Defensive;1.88;2.87;2.798;13.168;0.0;0.0;8071000000.0;0.1585;0.3308;0.0;6769000000.0;0.1946;0.415;0.0;4611000000.0;0.129;0.5071;0.0;6665000000.0;0.1492;0.2857;0.0;14257000000.0;0.0859;0.0934;36441000000.0;0.084;0.0545;0.3912;0.0014;0.0622;0.2215;0.0633;0.2704;0.1858;0.0943;0.3422;0.1265;0.0303;0.4235;0.0673;0.1279;0.5121;0.092;0.0906;0.4477;1.3665;-0.0124;0.0478;0.3541;-0.0337;0.1605;0.1175;0.0716;0.1235;17021000000.0;2.1089;0.0075;0.4503;3.8592;0.042;0.1201;6.3511;0.0953;0.296;4.5156;0.102;0.3473
['MPWR'];['Monolithic Power Systems, Inc.'];United States;Semiconductors;Technology;6.24;1.07;12.211;46.807;0.0;0.0;575788000.0;0.3219;0.4409;0.0;539358000.0;0.3472;0.4743;0.0;1786700000.0;1.3218;1.3575;0.0;539358000.0;0.3472;0.4743;0.0;1220870000.0;0.233;0.2285;2207100000.0;0.2375;0.1929;0.5532;-0.0081;0.029;0.2609;0.0421;0.1853;0.2444;0.0587;0.207;0.8095;0.8762;1.1171;;;;;;;;;;;;;;;;;;;;;;;;;;;;
['MNST'];['Monster Beverage Corporation'];United States;Beverages - Non-Alcoholic;Consumer Defensive;;;7.463;26.157;0.0;0.0;2010728000.0;0.0379;0.1413;0.0;1930294000.0;0.0341;0.1469;0.0;1509048000.0;0.053;0.2246;0.0;1930294000.0;0.0341;0.1469;0.0;4048878000.0;0.0945;0.0736;7492709000.0;0.1066;0.0405;0.5404;-0.01;0.068;0.2684;-0.0614;0.1242;0.2576;-0.065;0.1289;0.2014;-0.0497;0.1901;;;;;;;;;;;;;;;;;;;;;;;;;;;;
['MSI'];['Motorola Solutions, Inc.'];United States;Communication Equipment;Technology;4.36;1.02;7.02;23.97;0.0;0.0;2603000000.0;0.065;0.1347;0.0;2267000000.0;0.1015;0.1871;0.0;1577000000.0;0.0905;0.1352;0.0;2689000000.0;0.1695;0.1397;0.0;5512000000.0;0.1104;0.0524;10817000000.0;0.0981;0.0129;0.5096;0.0117;0.0555;0.2406;-0.0301;0.1237;0.2096;0.0033;0.1719;0.1458;-0.0074;0.1203;0.1081;0.03;0.1472;0.196;-0.0018;0.1605;1.8144;-0.033;0.0386;0.7455;-0.0713;0.0741;0.0537;362.8228;514.192;4449000000.0;1.7092;-0.0188;0.2017;2.4337;0.0444;0.0422;20.1211;2.1568;2.2338;17.7422;2.0995;2.1928
['MSCI'];['MSCI Inc.'];United States;Financial Data & Stock Exchanges;Financial Services;7.2;1.36;15.533;26.832;0.0;0.0;1747943000.0;0.1537;0.1011;0.0;1541668000.0;0.1551;0.1212;0.0;1109128000.0;0.1614;0.1469;0.0;1528518000.0;0.1199;0.019;0.0;2341746000.0;0.1161;0.0153;2856128000.0;0.1181;0.0128;0.8199;-0.0019;0.0041;0.612;0.0322;0.0941;0.5398;0.0336;0.1126;0.3883;0.0392;0.1347;0.2037;0.1651;0.1415;1.3635;0.8767;1.551;6.6941;0.5277;1.1175;;;;;;;4226115000.0;2.4178;-0.0099;0.0682;;;;;;;;;
['NTAP'];['NetApp, Inc.'];United States;Computer Hardware;Technology;2.08;2.36;2.753;11.067;0.0;0.0;1582000000.0;0.0851;0.0542;0.0;1327000000.0;0.0895;0.0864;0.0;986000000.0;0.1391;0.2601;0.0;1268000000.0;0.1156;0.134;0.0;4433000000.0;0.0523;0.0444;6268000000.0;0.0307;0.0497;0.7072;0.0217;0.0339;0.2524;0.0553;0.076;0.2117;0.0589;0.0952;0.1573;0.1009;0.2354;0.0997;0.1183;0.2595;0.1363;0.1035;0.2488;1.3666;-0.0118;0.0113;;;;;;;749000000.0;0.4735;-0.3104;0.854;;;;;;;;;
['NFLX'];['Netflix, Inc.'];United States;Entertainment;Communication Services;;;11.848;41.556;0.0;0.0;26314821000.0;0.1163;0.0759;0.0;10684390000.0;0.2017;0.2596;0.0;8711631000.0;0.2309;0.2998;0.0;10417614000.0;0.214;0.2408;0.0;17962502000.0;0.1381;0.1129;39000966000.0;0.0959;0.0428;0.4606;0.0365;0.068;0.6747;0.0175;0.0289;0.274;0.09;0.1959;0.2234;0.1154;0.2321;0.1624;0.1564;0.2706;0.229;0.1339;0.2899;1.4096;-0.0258;0.0324;;;;;;;7778071000.0;0.2956;-0.1535;0.065;;;;;;;;;
['NWSA'];['News Corporation'];United States;Entertainment;Communication Services;0.2;0.75;1.684;12.792;0.0;0.0;1365000000.0;0.0867;0.2704;0.0;631000000.0;0.2502;0.5679;0.0;266000000.0;0.3041;0.7542;0.0;805000000.0;0.1714;0.3822;0.0;;;;10085000000.0;0.0273;0.0648;;;;0.1353;0.0462;0.2091;0.0626;0.1884;0.4958;0.0264;0.2332;0.6943;0.0159;0.2958;0.7445;0.0211;0.3189;0.7603;1.3209;0.0132;0.0184;;;;;;;2093000000.0;1.5333;0.1511;0.2963;;;;;;;;;
['NWS'];['News Corporation'];United States;Entertainment;Communication Services;0.2;0.65;1.914;14.54;0.0;0.0;1365000000.0;0.0867;0.2704;0.0;631000000.0;0.2502;0.5679;0.0;266000000.0;0.3041;0.7542;0.0;805000000.0;0.1714;0.3822;0.0;;;;10085000000.0;0.0273;0.0648;;;;0.1353;0.0462;0.2091;0.0626;0.1884;0.4958;0.0264;0.2332;0.6943;0.0159;0.2958;0.7445;0.0211;0.3189;0.7603;1.3209;0.0132;0.0184;;;;;;;2093000000.0;1.5333;0.1511;0.2963;;;;;;;;;
['NEE'];['NextEra Energy, Inc.'];United States;Utilities - Regulated Electric;Utilities;2.27;3.42;9.276;17.229;0.0;0.0;14033000000.0;0.2404;0.4206;0.0;8272000000.0;0.3919;0.7199;0.0;6946000000.0;0.2912;0.3443;0.0;7127000000.0;0.5808;0.8632;0.0;14867000000.0;0.2614;0.39;24753000000.0;0.1499;0.1961;0.6006;0.0751;0.1746;0.5669;0.058;0.2145;0.3342;0.1619;0.4458;0.2806;0.1128;0.1522;0.0365;0.164;0.2988;0.0644;0.1903;0.2884;1.7637;0.0253;0.0135;0.7637;0.0629;0.0336;0.1208;0.3161;0.5846;80846000000.0;5.7611;0.0268;0.3138;2.3095;-0.0348;0.0183;1.2013;-0.1873;0.1658;0.9788;-0.1964;0.15
['NI'];['NiSource Inc.'];United States;Utilities - Regulated Gas;Utilities;1.12;2.82;6.317;14.412;0.0;0.0;2569100000.0;0.1284;0.0684;0.0;1525900000.0;0.1385;0.1135;0.0;760400000.0;0.1092;0.2011;0.0;1451000000.0;0.1142;0.0302;0.0;2807700000.0;0.1104;0.0163;5455100000.0;0.042;0.1095;0.5147;0.0774;0.1127;0.471;0.0888;0.068;0.2797;0.0942;0.0543;0.1394;0.0565;0.0854;0.0239;0.0157;0.1965;0.0427;0.028;0.1854;1.7831;0.0155;0.0347;0.7831;0.0462;0.0811;0.1351;0.5389;0.8254;13803700000.0;5.373;-0.0079;0.0289;2.277;-0.026;0.0444;1.1031;-0.2628;0.234;0.8968;-0.2047;0.3541
['NDSN'];['Nordson Corporation'];United States;Specialty Industrial Machinery;Industrials;3.12;1.65;4.845;16.153;0.0;0.0;810580000.0;0.0489;0.0341;0.0;674405000.0;0.0414;0.0557;0.0;467284000.0;0.0126;0.0826;0.0;674001000.0;0.0338;0.0784;0.0;1486129000.0;0.0397;0.032;2689921000.0;0.0449;0.0367;0.5525;-0.0047;0.0166;0.3013;0.0039;0.0027;0.2507;-0.004;0.0187;0.1737;-0.0323;0.0442;0.0779;-0.1165;0.1779;0.127;-0.0679;0.1094;1.6304;0.0732;0.0967;0.5991;0.3642;0.5045;0.0471;3.5098;5.7941;2204399000.0;2.7195;0.5528;0.6484;2.7214;-0.1339;0.2179;12.2684;0.6405;1.5084;7.6793;0.5772;1.4325
['NSC'];['Norfolk Southern Corporation'];United States;Railroads;Industrials;5.4;2.38;5.602;11.319;0.0;0.0;5489000000.0;0.014;0.2254;0.0;4136000000.0;0.0188;0.2993;0.0;2622000000.0;0.0273;0.3604;0.0;4833000000.0;0.0155;0.1173;0.0;4543000000.0;-0.0083;0.1078;12123000000.0;0.0317;0.0813;0.3747;-0.04;0.0572;0.4528;-0.0176;0.2141;0.3412;-0.0144;0.2892;0.2163;-0.0079;0.3496;0.06;-0.0115;0.3505;0.1001;-0.0028;0.3317;1.667;0.0171;0.0382;0.6566;0.0521;0.0951;0.0323;53.2206;75.8595;15837000000.0;2.8852;0.1066;0.2831;2.5388;-0.0285;0.0545;5.7441;94.7243;134.8548;5.245;99.6725;141.8672
['NVDA'];['NVIDIA Corporation'];United States;Semiconductors;Technology;0.04;0.04;19.648;30.773;0.0;0.0;86137000000.0;1.9638;2.2442;0.0;84273000000.0;2.5264;3.0452;0.0;72880000000.0;2.2367;2.6577;0.0;81453000000.0;1.9793;2.2163;0.0;97858000000.0;0.9908;0.8334;130497000000.0;0.8009;0.5668;0.7499;0.0618;0.165;0.6601;0.4292;0.8849;0.6458;0.6621;1.2607;0.5585;0.5358;1.0854;0.653;1.0635;1.6073;0.7192;0.8173;1.3276;1.1014;-0.0661;0.0759;;;;;;;1681000000.0;0.0195;-0.3593;0.7256;;;;;;;;;
['NVR'];['NVR, Inc.'];United States;Residential Construction;Consumer Cyclical;;;1.852;9.505;0.0;0.0;2161664000.0;0.1129;0.2188;0.0;2143289000.0;0.1146;0.2216;0.0;1681928000.0;0.1248;0.199;0.0;2137809000.0;0.1146;0.2217;0.0;2693022000.0;0.0857;0.182;10543571000.0;0.0623;0.115;0.2554;0.016;0.0694;0.205;0.0386;0.1025;0.2033;0.0401;0.1054;0.1595;0.0538;0.0972;0.2636;0.1073;0.2642;0.3138;0.0474;0.2094;1.1904;-0.0455;0.0514;;;;;;;-1590490000.0;-0.7358;0.1487;0.4029;;;;;;;;;
['NXPI'];['NXP Semiconductors N.V.'];Netherlands;Semiconductors;Technology;4.06;2.1;4.542;12.96;0.0;0.0;4422000000.0;0.0657;0.1837;0.0;3497000000.0;0.1365;0.2497;0.0;2510000000.0;0.1302;0.2578;0.0;3472000000.0;0.1274;0.2416;0.0;7119000000.0;0.0621;0.1276;12614000000.0;0.0497;0.1042;0.5644;0.0098;0.0202;0.3506;0.0083;0.0708;0.2772;0.0705;0.1243;0.199;0.0637;0.1324;0.1029;0.0635;0.1948;0.1855;0.0211;0.177;1.8022;-0.0384;0.0106;;;;;;;7823000000.0;1.7691;-0.0285;0.1733;;;;;;;;;
['ORLY'];"[""O'Reilly Automotive, Inc.""]";United States;Auto Parts;Consumer Cyclical;;;5.047;22.917;0.0;0.0;3729504000.0;0.0469;0.0316;0.0;3267612000.0;0.0379;0.0332;0.0;2386680000.0;0.0336;0.0333;0.0;3251157000.0;0.0372;0.0294;0.0;8554489000.0;0.0683;0.021;16708479000.0;0.0784;0.0167;0.512;-0.0093;0.0127;0.2232;-0.0293;0.0217;0.1956;-0.0376;0.0221;0.1428;-0.0417;0.0228;0.1602;-0.0461;0.0212;0.3423;-0.0218;0.0858;2.1359;0.0244;0.0737;;;;;;;7790605000.0;2.0889;0.0747;0.0611;;;;;;;;;
['OXY'];['Occidental Petroleum Corporation'];United States;Oil & Gas E&P;Energy;0.96;2.38;2.674;5.513;0.0;0.0;12616000000.0;0.0448;0.407;0.0;5245000000.0;0.3486;1.064;0.0;3056000000.0;1.2444;2.4673;0.0;5593000000.0;0.4236;1.0773;0.0;9550000000.0;0.2551;0.7181;26725000000.0;0.0428;0.2702;0.3573;0.1114;0.3561;0.4721;-0.0303;0.1245;0.1963;0.1338;0.6272;0.1143;0.7345;1.6457;0.0358;1.2797;2.5818;0.0524;0.9573;2.1077;1.4646;-0.0402;0.0923;0.4341;-0.0833;0.2659;0.0396;16.1907;23.586;24972000000.0;1.9794;0.14;0.4914;3.3742;0.1202;0.254;9.0429;0.7183;1.6737;6.9541;0.6407;1.5598
['ODFL'];['Old Dominion Freight Line, Inc.'];United States;Trucking;Industrials;1.12;0.7;5.884;18.304;0.0;0.0;1902387000.0;0.0599;0.1592;0.0;1557809000.0;0.0551;0.1925;0.0;1186073000.0;0.0628;0.1914;0.0;1543998000.0;0.0517;0.1927;0.0;2022793000.0;0.0552;0.1544;5814810000.0;0.0398;0.1092;0.3479;0.0107;0.04;0.3272;0.0149;0.0457;0.2679;0.007;0.075;0.204;0.0146;0.073;0.216;0.0258;0.2239;0.2184;0.0229;0.2257;1.011;-0.0033;0.0025;;;;;;;-48689000.0;-0.0256;0.5751;1.9955;;;;;;;;;
['OMC'];['Omnicom Group Inc.'];United States;Advertising Agencies;Communication Services;2.8;3.67;1.235;7.694;0.0;0.0;2614500000.0;0.0292;0.0396;0.0;2372800000.0;0.0276;0.0389;0.0;1480600000.0;0.0214;0.0553;0.0;2274600000.0;0.013;0.0542;0.0;2924400000.0;0.017;0.0485;15689100000.0;0.032;0.0279;0.1864;-0.0151;0.0203;0.1666;-0.0031;0.0113;0.1512;-0.0047;0.0116;0.0944;-0.0108;0.0353;0.05;0.0061;0.0093;0.0651;0.0052;0.0026;1.302;-0.0008;0.0081;0.2662;0.0064;0.0337;0.0035;14.5636;20.7561;2531400000.0;0.9682;0.2452;0.3262;4.8906;-0.0064;0.0255;761.6432;11.7469;17.6425;685.4836;11.5697;17.3961
['ON'];['ON Semiconductor Corporation'];United States;Semiconductors;Technology;;;2.472;6.861;0.0;0.0;2542600000.0;0.152;0.3344;0.0;1899700000.0;0.2325;0.4964;0.0;1572800000.0;0.2508;0.4807;0.0;1901600000.0;0.2343;0.5696;0.0;3216100000.0;0.0942;0.2928;7082300000.0;0.0282;0.1562;0.4541;0.0473;0.1193;0.359;0.0973;0.1524;0.2682;0.1546;0.2902;0.2221;0.1743;0.2803;0.1116;0.0765;0.3432;0.1467;0.0292;0.3039;1.314;-0.0374;0.024;;;;;;;675600000.0;0.2657;0.2387;1.044;;;;;;;;;
['OKE'];['ONEOK, Inc.'];United States;Oil & Gas Midstream;Energy;4.12;4.78;4.066;14.24;0.0;0.0;6615000000.0;0.2659;0.1564;0.0;5481000000.0;0.2747;0.1696;0.0;3035000000.0;0.2778;0.1883;0.0;5062000000.0;0.2616;0.1797;0.0;7253000000.0;0.2672;0.1663;21698000000.0;0.1235;0.2417;0.3343;0.2006;0.3515;0.3049;0.2218;0.4428;0.2526;0.2358;0.4707;0.1399;0.2446;0.504;0.0474;-0.0827;0.1399;0.0949;-0.1336;0.1427;2.0027;-0.0546;0.0675;1.0027;-0.0927;0.1207;0.033;-0.0528;0.474;31344000000.0;4.7383;0.056;0.0891;1.9974;0.051;0.068;4.0019;0.3312;0.7272;3.2956;0.369;0.7478
['PCAR'];['PACCAR Inc'];United States;Farm & Heavy Construction Machinery;Industrials;1.32;1.42;1.634;10.252;0.0;0.0;5809300000.0;0.2488;0.2938;0.0;4892400000.0;0.3443;0.3689;0.0;4162000000.0;0.3489;0.3162;0.0;4892400000.0;0.3443;0.3689;0.0;6709600000.0;0.1869;0.2383;33663800000.0;0.1341;0.1244;0.1993;0.0374;0.1177;0.1726;0.0856;0.1558;0.1453;0.1619;0.215;0.1236;0.1716;0.1634;0.0959;0.1761;0.2422;0.1512;0.1796;0.2257;1.5775;0.0067;0.0167;0.5775;0.0195;0.0476;0.3451;0.0672;0.1299;8834200000.0;1.5207;-0.044;0.3717;2.7316;-0.0111;0.0298;6.2364;-0.032;0.1068;5.8048;-0.0236;0.1066
['PH'];['Parker-Hannifin Corporation'];United States;Specialty Industrial Machinery;Industrials;6.52;1.09;4.295;17.157;0.0;0.0;5028229000.0;0.2307;0.3587;0.0;4101098000.0;0.2499;0.4049;0.0;2844215000.0;0.2341;0.3513;0.0;3812613000.0;0.175;0.0598;0.0;7127790000.0;0.1463;0.0456;19929606000.0;0.1176;0.0645;0.3576;0.0268;0.024;0.2523;0.0944;0.2818;0.2058;0.1103;0.3216;0.1427;0.1018;0.2974;0.0971;0.1196;0.374;0.1518;0.1002;0.2716;1.5636;0.027;0.1332;0.5636;0.1161;0.3868;0.3223;125.1902;176.2891;10138072000.0;2.0162;0.2368;0.8007;2.7744;-0.0166;0.1833;1.9978;-0.5455;0.4683;1.1789;-0.5608;0.4938
['PAYX'];['Paychex, Inc.'];United States;Software - Application;Technology;3.92;2.72;9.414;21.091;0.0;0.0;2431800000.0;0.1374;0.0701;0.0;2255300000.0;0.156;0.0794;0.0;1690400000.0;0.1576;0.08;0.0;2174100000.0;0.1447;0.0826;0.0;3799000000.0;0.1098;0.0427;5278300000.0;0.0922;0.034;0.7197;0.0158;0.0093;0.4607;0.0404;0.0328;0.4273;0.0572;0.04;0.3203;0.0587;0.0408;0.1628;0.1132;0.0799;0.1776;0.1074;0.08;1.091;-0.005;0.0049;0.0859;-0.0371;0.0503;0.0229;0.386;0.3051;-602600000.0;-0.2478;-2.0936;2.3872;12.7041;0.0359;0.0484;387.7807;-0.1972;0.1981;;;
['PAYC'];['Paycom Software, Inc.'];United States;Software - Application;Technology;1.5;0.66;6.545;21.267;0.0;0.0;798300000.0;0.3569;0.1171;0.0;652400000.0;0.3723;0.1316;0.0;502000000.0;0.3734;0.1157;0.0;634300000.0;0.3636;0.1267;0.0;1548600000.0;0.2043;0.0857;1883200000.0;0.2155;0.0788;0.8223;-0.0096;0.0065;0.4239;0.119;0.0988;0.3464;0.1316;0.1087;0.2666;0.1367;0.1416;0.0857;0.1218;0.0526;0.0869;0.1235;0.0541;1.0144;0.0017;0.0065;;;;;;;-318600000.0;-0.3991;-0.148;0.2625;;;;;;;;;
