ticker;country;industry;sector;EV/revenue;EV/ebitda;gross_margin;gross_margin_mean;gross_margin_std;ebitda_margin;ebitda_margin_mean;ebitda_margin_std;ebit_margin;ebit_margin_mean;ebit_margin_std;net_margin;net_margin_mean;net_margin_std;roa;roa_mean;roa_std;roe;roe_mean;roe_std;general_liquidity;general_liquidity_mean;general_liquidity_std;current_liquidity;current_liquidity_mean;current_liquidity_std;dry_liquidity;dry_liquidity_mean;dry_liquidity_std;participation_of_third_party_capital;participation_of_third_party_capital_mean;participation_of_third_party_capital_std;net_debt_ebitda;net_debt_ebitda_mean;net_debt_ebitda_std;dividend_yield;dividend_rate;Grade
ADM;United States;Farm Products;Consumer Defensive;1.0;2.0;1.0;1.0;0.18946173063820124;2.0;2.0;0.16690695725062865;1.0;1.0;0.18700377222920783;2.0;2.0;0.19510952495050257;1.0;1.0;0.19438284317763682;2.0;2.0;0.19522494378291907;2.0;-2.0;0.17721518987341772;1.0;1.0;0.191585845955159;1.0;1.0;0.1913188430530559;1.0;1.0;0.1930648769574944;2.0;2.0;0.19949428033682964;1.0;1.0;35.08076880820505
NUE;United States;Steel;Basic Materials;1.0;2.0;1.0;1.0;-0.2;2.0;2.0;-0.15788767812238058;1.0;1.0;0.019112627986348135;2.0;2.0;0.14786435804633216;1.0;1.0;0.1311069006233353;2.0;2.0;0.1409506849177244;2.0;-2.0;0.17518987341772152;1.0;1.0;0.18869699234574203;1.0;1.0;0.18653303134233454;1.0;1.0;0.19333722400544695;2.0;2.0;0.1993923498019975;1.0;1.0;34.0242963643646
BLDR;United States;Building Products & Equipment;Industrials;1.0;2.0;1.0;1.0;0.17624347036111743;2.0;2.0;0.05492036881810561;1.0;1.0;0.15978085144602122;2.0;2.0;0.18318978019344997;1.0;1.0;0.18583518686327816;2.0;2.0;0.18990255705970835;2.0;-2.0;0.12563713080168776;1.0;1.0;0.18973979803889743;1.0;1.0;0.19074011113898523;1.0;1.0;0.17638362027040172;2.0;2.0;0.1983435468712488;;;32.8307164218629
MAS;United States;Building Products & Equipment;Industrials;1.0;0.0;1.0;1.0;0.15630252100840336;2.0;2.0;0.1191617770326907;1.0;1.0;0.17633375246991198;2.0;2.0;0.18235242190751227;1.0;1.0;0.1831595134140649;2.0;2.0;0.17865209801643;2.0;-2.0;0.1668185654008439;1.0;1.0;0.1445115349008122;1.0;1.0;0.13859399514396334;1.0;1.0;0.17160782025094837;2.0;2.0;0.1987820775966681;1.0;1.0;32.81627607714225
TXT;United States;Aerospace & Defense;Industrials;1.0;0.0;1.0;1.0;0.1423120599591188;2.0;2.0;0.10960603520536463;1.0;1.0;0.15388898868331238;2.0;2.0;0.1855606138945988;1.0;1.0;0.18698849438449078;2.0;2.0;0.1893310796194846;2.0;-2.0;0.1680675105485232;1.0;1.0;0.13085338465901897;1.0;1.0;0.13149379048461;1.0;1.0;0.18939791849041923;2.0;2.0;0.19917210118654027;1.0;1.0;32.78667197711548
IPG;United States;Advertising Agencies;Communication Services;1.0;2.0;1.0;1.0;0.146082216670452;2.0;2.0;0.08486169321039395;1.0;1.0;0.15097000179629963;2.0;2.0;0.18371943453094067;1.0;1.0;0.18608122580113684;2.0;2.0;0.1886449042423145;2.0;-2.0;0.14562025316455696;1.0;1.0;0.18902984821700922;;;;1.0;1.0;0.18520571928800703;2.0;2.0;0.19863295092995228;1.0;1.0;32.65884824785107
SNA;United States;Tools & Accessories;Industrials;0.0;0.0;1.0;1.0;0.19173290937996823;2.0;2.0;0.19520536462699078;1.0;1.0;0.19924555415843365;2.0;2.0;0.1993896364301298;1.0;1.0;0.1979240464618173;2.0;2.0;0.19863368597918335;2.0;-2.0;0.1701940928270042;1.0;1.0;0.18819628150402337;1.0;1.0;0.18853141206933197;1.0;1.0;0.19204357552767243;2.0;2.0;0.19933695989721734;1.0;1.0;32.12043351886177
URI;United States;Rental & Leasing Services;Industrials;0.0;0.0;1.0;1.0;0.17360890302066773;2.0;2.0;0.18702430846605198;1.0;1.0;0.19245554158433628;2.0;2.0;0.19536174130168862;1.0;1.0;0.19766043331411157;2.0;2.0;0.19874033493809834;2.0;-2.0;0.18386497890295359;1.0;1.0;0.19445989407834066;1.0;1.0;0.19449251119655542;1.0;1.0;0.19191712868398017;2.0;2.0;0.19989839721608374;1.0;1.0;32.109484172702864
TGT;United States;Discount Stores;Consumer Defensive;1.0;2.0;1.0;-1.0;0.14898932545991372;2.0;2.0;0.08606873428331935;1.0;1.0;0.1584336267289384;2.0;2.0;0.18729334022724695;1.0;1.0;0.18911717055221464;2.0;2.0;0.19024665087054732;2.0;-2.0;0.1729620253164557;1.0;1.0;0.19468732775243802;1.0;0.0;0.1961338854486888;1.0;1.0;0.18706351522225467;2.0;2.0;0.1969528997352592;1.0;1.0;31.907948501597275
BG;United States;Farm Products;Consumer Defensive;1.0;2.0;1.0;1.0;0.07472178060413356;2.0;2.0;0.09096395641240569;1.0;1.0;0.16946290641278966;2.0;2.0;0.19065033986153324;1.0;1.0;0.19078672048768433;2.0;2.0;0.19213614846339983;2.0;-2.0;0.15267510548523205;1.0;-1.0;0.19891741571129662;1.0;0.0;0.19906515279048326;1.0;1.0;0.1870343351814026;2.0;2.0;0.19945495022692655;1.0;1.0;31.845868811637285
STLD;United States;Steel;Basic Materials;1.0;2.0;1.0;1.0;-0.03347717465364522;2.0;2.0;0.003118189438390623;1.0;1.0;0.12002874079396444;2.0;2.0;0.17411503587777596;1.0;1.0;0.16391136007908397;2.0;2.0;0.17149454430207817;2.0;-2.0;0.1589535864978903;1.0;-1.0;0.19873457687525756;1.0;0.0;0.19847715261046503;1.0;1.0;0.18910611808189867;2.0;2.0;0.19801022418982023;1.0;1.0;31.54247235409298
MOS;United States;Agricultural Inputs;Basic Materials;1.0;2.0;1.0;1.0;-0.09298205768794005;2.0;2.0;0.032791282481139994;1.0;1.0;0.05205676306807977;2.0;2.0;0.1864030165075602;1.0;1.0;0.18153609577944368;2.0;2.0;0.18408717043207923;2.0;-2.0;0.15662447257383966;1.0;-1.0;0.19942508334775236;1.0;0.0;0.19933910134358665;1.0;1.0;0.18720941542651495;2.0;2.0;0.19637441936876815;1.0;1.0;31.482864762640826
SYY;United States;Food Distribution;Consumer Defensive;1.0;0.0;1.0;1.0;0.1941403588462412;2.0;2.0;0.1915842414082146;1.0;1.0;0.19555415843362675;2.0;2.0;0.19020896124695766;1.0;1.0;0.18583958041573992;2.0;2.0;0.1888702756271915;2.0;-2.0;0.18244725738396625;1.0;1.0;0.19262561919932647;1.0;1.0;0.19255580008528586;1.0;1.0;0.1893784651298512;0.0;2.0;0.19972436147976264;1.0;1.0;31.102929079256164
OMC;United States;Advertising Agencies;Communication Services;1.0;2.0;1.0;1.0;0.15675675675675677;2.0;2.0;0.16777870913663034;1.0;1.0;0.19025507454643437;2.0;2.0;0.19524572178014302;1.0;1.0;0.19553395392261858;2.0;2.0;0.1961867966576619;2.0;-2.0;0.18943459915611816;1.0;-1.0;0.19969372265221558;1.0;-1.0;0.199671511266513;1.0;1.0;0.19598288104270015;2.0;2.0;0.1986880130838166;1.0;1.0;31.085227740001606
FCX;United States;Copper;Basic Materials;1.0;2.0;1.0;1.0;-0.06749943220531451;2.0;2.0;0.08858340318524727;1.0;1.0;0.14786240344889529;2.0;2.0;0.15478769688638916;1.0;1.0;0.1413878133838592;2.0;2.0;0.14877227931966017;2.0;-2.0;0.16637974683544304;1.0;-1.0;0.19925276889349505;1.0;-1.0;0.19938811621157848;1.0;1.0;0.18929092500729502;2.0;2.0;0.19723705977930894;1.0;1.0;30.565442780745858
HUBB;United States;Electrical Equipment & Parts;Industrials;0.0;-2.0;1.0;1.0;0.1542584601408131;2.0;2.0;0.1551718357082984;1.0;1.0;0.1863571043650081;2.0;2.0;0.1971045562883842;1.0;1.0;0.1977021720624983;2.0;2.0;0.19771610248361282;2.0;-2.0;0.16232911392405064;1.0;1.0;0.18523161666990726;1.0;1.0;0.18568035087516047;1.0;1.0;0.1839704308919366;2.0;2.0;0.1991901274869125;1.0;1.0;30.004711870896582
HPE;United States;Communication Equipment;Technology;1.0;2.0;1.0;-1.0;0.17869634340222576;2.0;2.0;0.10846605196982398;1.0;1.0;0.13381534039877852;2.0;2.0;0.17910639746774787;1.0;1.0;0.18143943762528492;2.0;2.0;0.18301263186489794;2.0;-2.0;0.1691476793248945;1.0;-1.0;0.19927096358742286;1.0;0.0;0.19922324801924235;1.0;1.0;0.18645073436436146;2.0;2.0;0.1990210080143293;1.0;1.0;29.91764983603901
MO;United States;Tobacco;Consumer Defensive;-1.0;2.0;1.0;1.0;0.1919600272541449;2.0;2.0;0.04754400670578374;1.0;1.0;0.15834381174779955;2.0;2.0;0.18117457154747343;1.0;1.0;0.1836823461570146;2.0;2.0;0.18501079066117326;2.0;-2.0;0.17545991561181434;1.0;-1.0;0.19983696127205886;1.0;0.0;0.19974316209172285;1.0;1.0;0.17364069643030836;2.0;2.0;0.1986326231790364;1.0;1.0;29.895028912658333
WAB;United States;Railroads;Industrials;0.0;-2.0;1.0;1.0;0.18628208039972746;2.0;2.0;0.18199497066219614;1.0;1.0;0.19709897610921503;2.0;2.0;0.19742739321790234;1.0;1.0;0.19829969519729798;2.0;2.0;0.1984908166191274;2.0;-2.0;0.1959493670886076;1.0;1.0;0.01461765277745572;1.0;1.0;0.02038777890016874;1.0;1.0;0.19869662484194148;2.0;2.0;0.1999010192234106;1.0;1.0;29.78914637503705
LYB;United States;Specialty Chemicals;Basic Materials;1.0;2.0;1.0;1.0;0.03751987281399047;2.0;2.0;0.06997485331098072;1.0;1.0;0.13300700556852885;2.0;2.0;0.17954273175529972;1.0;1.0;0.16716039212455724;2.0;2.0;0.17696382487436052;2.0;-2.0;0.13657383966244724;1.0;-1.0;0.19899804317850603;1.0;0.0;0.19904394272033407;1.0;1.0;0.18204454819570082;0.0;2.0;0.1985736280141818;1.0;1.0;29.679402682218885
MDT;Ireland;Medical Devices;Healthcare;0.0;0.0;1.0;1.0;0.1866454689984102;2.0;2.0;0.17371332774518022;1.0;1.0;0.18972516615771512;2.0;2.0;0.19402499464040257;1.0;1.0;0.1940028008896944;2.0;2.0;0.1948848744610958;2.0;-2.0;0.18585654008438818;1.0;1.0;-0.02707334780584475;1.0;1.0;-0.014424006234691228;1.0;1.0;0.19469895924520964;0.0;2.0;0.19946806026356093;1.0;1.0;29.67152283844512
COST;United States;Discount Stores;Consumer Defensive;1.0;-2.0;1.0;-1.0;0.1844651374063139;2.0;2.0;0.1885666387259011;1.0;1.0;0.19761990299982038;2.0;2.0;0.1987439625710935;1.0;1.0;0.19884229892632563;2.0;2.0;0.19892747367732655;2.0;-2.0;0.17920675105485231;1.0;1.0;0.19069983571261662;1.0;1.0;0.19195710575225122;1.0;1.0;0.19507829977628638;2.0;2.0;0.19497164544889176;1.0;1.0;29.119079052051678
MSI;United States;Communication Equipment;Technology;-1.0;-2.0;1.0;1.0;0.1759709289121054;2.0;2.0;0.1639899413243923;1.0;1.0;0.18761451410095203;2.0;2.0;0.19776284096497979;1.0;1.0;0.19871049235247276;2.0;2.0;0.1994124246037136;2.0;-2.0;0.1949367088607595;1.0;1.0;0.1965080458006825;1.0;1.0;0.19670281438916112;1.0;1.0;0.1963135881723568;2.0;2.0;0.19927993123785787;1.0;1.0;29.107202230719434
ETN;Ireland;Specialty Industrial Machinery;Industrials;-1.0;-2.0;1.0;1.0;0.18855325914149446;2.0;2.0;0.14883487007544008;1.0;1.0;0.18224357822884857;2.0;2.0;0.1968800837358286;1.0;1.0;0.197374852404097;2.0;2.0;0.19759738005765082;2.0;-2.0;0.19814345991561183;1.0;1.0;0.19534037456096384;1.0;1.0;0.19526855023377865;1.0;1.0;0.19951366598579906;2.0;2.0;0.19964602901087233;1.0;1.0;29.099396103350387
PCAR;United States;Farm & Heavy Construction Machinery;Industrials;1.0;0.0;1.0;1.0;0.1566659096070861;2.0;2.0;0.16449287510477786;1.0;1.0;0.19480869409017426;2.0;2.0;0.19818152010794862;1.0;1.0;0.19852596314907875;2.0;2.0;0.1988972900097091;2.0;-2.0;0.18751054852320675;1.0;-1.0;0.19984980458541965;1.0;-1.0;0.19984243947889174;1.0;1.0;0.19487403949032198;2.0;2.0;0.19988823693769212;1.0;1.0;29.093537321084305
TEL;Ireland;Electronic Components;Technology;1.0;0.0;1.0;1.0;0.17728821258233024;2.0;2.0;0.15993294216261525;1.0;1.0;0.18692293874618288;2.0;2.0;0.19031993644147951;1.0;1.0;0.19273306422824507;2.0;2.0;0.19345215637152072;2.0;-2.0;0.1840337552742616;1.0;-1.0;0.19938548313155657;1.0;-1.0;0.1992622816777522;1.0;1.0;0.19425153195214476;2.0;2.0;0.19997083016848857;1.0;1.0;29.07755313273658
HCA;United States;Medical Care Facilities;Healthcare;1.0;2.0;1.0;1.0;0.2;2.0;2.0;0.13984911986588433;1.0;1.0;0.1776809771869948;2.0;2.0;0.19048639923326233;1.0;1.0;0.190793310816377;2.0;2.0;0.190226528425469;2.0;-2.0;0.18764556962025317;1.0;-1.0;0.19948858639714737;1.0;-1.0;0.19945174642202604;1.0;1.0;0.1852348993288591;0.0;2.0;0.1994185698752662;1.0;1.0;29.06027570717154
APH;United States;Electronic Components;Technology;-1.0;-2.0;1.0;1.0;0.19890983420395186;2.0;2.0;0.19792120704107294;1.0;1.0;0.19872462726782827;2.0;2.0;0.19975030581232583;1.0;1.0;0.19827553065875828;2.0;2.0;0.19810446567362403;2.0;-2.0;0.17539240506329112;1.0;1.0;0.14820791183778897;1.0;1.0;0.15190892859291236;1.0;1.0;0.19086664721330612;2.0;2.0;0.19923994562612307;1.0;1.0;29.05730180899098
LKQ;United States;Auto Parts;Consumer Cyclical;1.0;2.0;1.0;1.0;0.19277765160118102;2.0;2.0;0.1574518021793797;1.0;1.0;0.18430034129692835;2.0;2.0;0.19209301739031742;1.0;1.0;0.19105253041162096;2.0;2.0;0.19240780147195688;2.0;-2.0;0.162126582278481;1.0;-1.0;0.198835896347326;1.0;-1.0;0.19886267682670614;1.0;1.0;0.18149012741951173;0.0;2.0;0.19887024259303415;1.0;1.0;29.050268669816443
ALB;United States;Specialty Chemicals;Basic Materials;1.0;2.0;1.0;-1.0;-0.005269134680899373;2.0;2.0;-0.1946018440905281;1.0;1.0;-0.04056942698042035;2.0;2.0;0.08704742928484055;1.0;1.0;0.04495812395309884;2.0;2.0;0.059889427164294795;2.0;-2.0;0.10599156118143459;1.0;1.0;-0.2;1.0;1.0;-0.20000000000000007;1.0;1.0;0.1766754206789223;0.0;2.0;0.19046867561590544;1.0;1.0;29.02459023212665
WST;United States;Medical Instruments & Supplies;Healthcare;-1.0;-2.0;1.0;1.0;0.15780149897796958;2.0;2.0;0.1471248952221291;1.0;1.0;0.18133644691934617;2.0;2.0;0.19372737934600304;1.0;1.0;0.19259027377323779;2.0;2.0;0.19345819310504422;2.0;-2.0;0.16634599156118143;1.0;1.0;0.18149492599932576;1.0;1.0;0.1814574080848688;1.0;1.0;0.19330804396459492;2.0;2.0;0.19917996720852088;1.0;1.0;28.987825024162223
ATO;United States;Utilities - Regulated Gas;Utilities;-1.0;0.0;1.0;1.0;0.13581648875766522;2.0;2.0;0.14943839061190278;1.0;1.0;0.1846865457158254;2.0;2.0;0.19723823095451282;1.0;1.0;0.1993365735782739;2.0;2.0;0.1998048122827405;2.0;-2.0;0.16881012658227848;1.0;1.0;0.1740185122091748;1.0;1.0;0.16763075941408517;1.0;1.0;0.18924229160587494;0.0;2.0;0.19959948838082037;1.0;1.0;28.965622220093156
CTSH;United States;Information Technology Services;Technology;1.0;0.0;1.0;-1.0;0.1848285260049966;2.0;2.0;0.17247275775356244;1.0;1.0;0.19094664990120352;2.0;2.0;0.19512213576806187;1.0;1.0;0.1951209599912129;2.0;2.0;0.19559519677235984;2.0;-2.0;0.18869198312236288;1.0;1.0;0.1966266680699176;;;;1.0;1.0;0.1973348896021788;2.0;2.0;0.19463570076013634;1.0;1.0;28.911375467745994
J;United States;Engineering & Construction;Industrials;1.0;0.0;1.0;1.0;0.14617306382012266;2.0;2.0;0.16955574182732608;1.0;1.0;0.1918268367163643;2.0;2.0;0.18900336708828835;1.0;1.0;0.19594255430156246;2.0;2.0;0.1956515396185791;2.0;-2.0;0.15534177215189873;1.0;-1.0;0.19926275813722014;;;;1.0;1.0;0.18374671724540417;2.0;2.0;0.1989649626077174;1.0;1.0;28.825469313514485
CTVA;United States;Agricultural Inputs;Basic Materials;1.0;0.0;1.0;1.0;0.18673631614808087;2.0;2.0;0.05039396479463537;1.0;1.0;0.1041853781210706;2.0;2.0;0.17945193386887273;1.0;1.0;0.1800269105088283;2.0;2.0;0.18170467293480833;2.0;-2.0;0.13637130801687763;1.0;-1.0;0.19952747309593422;1.0;-1.0;0.1995718774075769;1.0;1.0;0.16107382550335572;2.0;2.0;0.19900789797769491;1.0;1.0;28.778051558377737
CARR;United States;Building Products & Equipment;Industrials;1.0;-2.0;1.0;-1.0;0.17188280717692483;2.0;2.0;0.0013746856663872653;1.0;1.0;0.14125202083707564;2.0;2.0;0.18049106523575925;1.0;1.0;0.1833066974215339;2.0;2.0;0.1858478843764306;2.0;-2.0;0.15048101265822783;1.0;1.0;0.1967452903391527;1.0;1.0;0.19578240428621652;1.0;1.0;0.1715202801283922;2.0;2.0;0.1987158719116646;1.0;1.0;28.777400020037764
CMCSA;United States;Telecom Services;Communication Services;1.0;2.0;1.0;1.0;0.19323188734953442;2.0;2.0;0.09917854149203688;1.0;1.0;0.15238009700017963;2.0;2.0;0.1737997654387934;1.0;1.0;0.1787901254908422;2.0;2.0;0.18140484850314165;2.0;-2.0;0.17735021097046413;1.0;-1.0;0.19974759321659002;;;;1.0;1.0;0.18968971889893982;0.0;2.0;0.19890531194103106;1.0;1.0;28.744478100301553
PHM;United States;Residential Construction;Consumer Cyclical;1.0;2.0;1.0;1.0;0.17469906881671587;2.0;2.0;0.17575859178541492;1.0;1.0;0.1937398958146219;2.0;2.0;0.19826979583086374;1.0;1.0;0.1968498228849164;2.0;2.0;0.19749878007676716;;;;;;;;;;;;;2.0;2.0;0.19888564688607954;1.0;1.0;28.33570160209538
AOS;United States;Specialty Industrial Machinery;Industrials;1.0;0.0;1.0;1.0;0.17397229161935046;2.0;2.0;-0.10387259010896899;1.0;1.0;0.09652416022992637;2.0;2.0;0.1808466902909316;1.0;1.0;0.1826784194195019;2.0;2.0;0.1857533088845626;2.0;-2.0;-0.12050632911392409;1.0;-1.0;0.1997447391469543;1.0;-1.0;0.19973834972286547;1.0;1.0;0.13476315533508415;2.0;2.0;0.19608206555182195;1.0;1.0;28.325724260978102
JBL;United States;Electronic Components;Technology;1.0;2.0;1.0;1.0;0.17397229161935046;2.0;2.0;0.15362950544844928;1.0;1.0;0.17966588827016347;2.0;2.0;0.1870486903665965;1.0;1.0;0.19053409122113302;2.0;2.0;0.19081209157724757;;;;;;;;;;;;;2.0;2.0;0.1996335744760697;1.0;1.0;28.275296132979012
LEN;United States;Residential Construction;Consumer Cyclical;1.0;2.0;1.0;1.0;0.10642743583920056;2.0;2.0;0.1263704945515507;1.0;1.0;0.18019579665888272;2.0;2.0;0.1922872239807307;1.0;1.0;0.1924123348985364;2.0;2.0;0.19381234813842232;;;;;;;;;;;;;2.0;2.0;0.1973874974496882;1.0;1.0;28.188893131517013
RSG;United States;Waste Management;Industrials;0.0;-2.0;1.0;1.0;0.1911424029071088;2.0;2.0;0.1862531433361274;1.0;1.0;0.19536554697323513;2.0;2.0;0.19758628951914955;1.0;1.0;0.19784935606996734;2.0;2.0;0.198235261566633;2.0;-2.0;0.1929789029535865;1.0;1.0;0.18091180389687536;1.0;1.0;0.18096886352790303;1.0;1.0;0.19630386149207277;0.0;2.0;0.1997981054358309;1.0;1.0;28.117393537678492
ALLE;Ireland;Security & Protection Services;Industrials;0.0;0.0;1.0;1.0;0.17828753122870772;2.0;2.0;0.15497066219614417;1.0;1.0;0.18601580743668045;2.0;2.0;0.1935054289569593;1.0;1.0;0.19286487080209794;2.0;2.0;0.19365941755582725;2.0;-2.0;0.17022784810126582;1.0;-1.0;0.1991826658080674;1.0;-1.0;0.1992328727569571;1.0;1.0;0.18311448302694291;2.0;2.0;0.19864442221200734;1.0;1.0;28.049706010081653
